Symbol	RAPdb	MSU	path
OsWAK14	Os02g0632800	LOC_Os02g42150	data/Gene/Abstract/OS/W/OsWAK14
OsWAK25	Os03g0225700	LOC_Os03g12470	data/Gene/Abstract/OS/W/OsWAK25
OsWAK90	Os09g0561482	LOC_Os09g38840	data/Gene/Abstract/OS/W/OsWAK90
OsWAK92	Os09g0562600	LOC_Os09g38910	data/Gene/Abstract/OS/W/OsWAK92
OsWDR5a|OsWDR5	Os03g0725400	LOC_Os03g51550	data/Gene/Abstract/OS/W/OsWDR5a
OsWIP6	Os09g0485500	LOC_Os09g31140	data/Gene/Body/OS/W/OsWIP6
OsWJUMK1|OsMPK12|OsBWMK1	Os06g0708000	LOC_Os06g49430	data/Gene/Abstract/OS/M/OsMPK12~OsBWMK1
OsWNK9	Os12g0162100	LOC_Os12g06490	data/Gene/Abstract/OS/W/OsWNK9
OsWOX13	Os01g0818400	LOC_Os01g60270	data/Gene/Abstract/OS/W/OsWOX13
OsWOX4	Os04g0649400	LOC_Os04g55590	data/Gene/Abstract/W/WOX4
OsWR1	Os02g0202000	LOC_Os02g10760	data/Gene/Abstract/OS/W/OsWR1
OsWRKY11	Os01g0626400	LOC_Os01g43650	data/Gene/Abstract/OS/W/OsWRKY11
OsWRKY12	Os01g0624700	LOC_Os01g43550	data/Gene/Abstract/OS/W/OsWRKY12
OsWRKY13|WRKY13	Os01g0750100	LOC_Os01g54600	data/Gene/Abstract/OS/W/OsWRKY13
OsWRKY14|OsWRKY33	Os01g0730700	LOC_Os01g53040	data/Gene/Abstract/OS/W/OsWRKY14
OsWRKY22	Os01g0820400	LOC_Os01g60490	data/Gene/Abstract/OS/W/OsWRKY22
OsWRKY23	Os01g0734000	LOC_Os01g53260	data/Gene/Abstract/OS/W/OsWRKY23
OsWRKY24	Os01g0826400	LOC_Os01g61080	data/Gene/Abstract/OS/W/OsWRKY24
OsWRKY28	Os06g0649000	LOC_Os06g44010	data/Gene/Abstract/OS/W/OsWRKY28
OsWRKY30	Os08g0499300	LOC_Os08g38990	data/Gene/Abstract/OS/W/OsWRKY30
OsWRKY31	Os06g0504900	LOC_Os06g30860	data/Gene/Abstract/OS/W/OsWRKY31
OsWRKY4	Os03g0758900|Os03g0758950	LOC_Os03g55164	data/Gene/Abstract/OS/W/OsWRKY4
OsWRKY42|WRKY42	Os02g0462800	LOC_Os02g26430	data/Gene/Abstract/OS/W/OsWRKY42
OsWRKY45|WRKY45	Os05g0322900	LOC_Os05g25770	data/Gene/Abstract/OS/W/OsWRKY45
OsWRKY47	Os07g0680400	LOC_Os07g48260	data/Gene/Abstract/OS/W/OsWRKY47
OsWRKY51	Os04g0287400	LOC_Os04g21950	data/Gene/Abstract/OS/W/OsWRKY51
OsWRKY53	Os05g0343400	LOC_Os05g27730	data/Gene/Abstract/OS/W/OsWRKY53
OsWRKY55|WRKY55a|WRKY55b	Os03g0321700	LOC_Os03g20550	data/Gene/Abstract/OS/W/OsWRKY55~WRKY55a~WRKY55b
OsWRKY6	Os03g0798500	LOC_Os03g58420	data/Gene/Abstract/OS/W/OsWRKY6
OsWRKY62	Os09g0417800	LOC_Os09g25070	data/Gene/Abstract/OS/W/OsWRKY62
OsWRKY67	Os05g0183100	LOC_Os05g09020	data/Gene/Abstract/OS/W/OsWRKY67
OsWRKY71	Os02g0181300	LOC_Os02g08440	data/Gene/Abstract/OS/W/OsWRKY71
OsWRKY72	Os11g0490900	LOC_Os11g29870	data/Gene/Abstract/OS/W/OsWRKY72
OsWRKY74	Os09g0334500	LOC_Os09g16510	data/Gene/Abstract/OS/W/OsWRKY74
OsWRKY76	Os09g0417600	LOC_Os09g25060	data/Gene/Abstract/OS/W/OsWRKY76
OsWRKY78	Os07g0583700	LOC_Os07g39480	data/Gene/Abstract/OS/W/OsWRKY78
OsWRKY8	Os05g0583000	LOC_Os05g50610	data/Gene/Abstract/OS/W/OsWRKY8
OsWRKY80	Os09g0481700	LOC_Os09g30400	data/Gene/Abstract/OS/W/OsWRKY80
OsWRKY82	None	None	data/Gene/Abstract/OS/W/OsWRKY82
OsWRKY89	Os11g0117400	LOC_Os11g02520	data/Gene/Abstract/OS/W/OsWRKY89
OsWS1	Os04g0481900	LOC_Os04g40590	data/Gene/Abstract/OS/W/OsWS1
OsWSL3	Os10g0462800	LOC_Os10g32540	data/Gene/Abstract/OS/W/OsWSL3
OsXIP	Os05g0247800	LOC_Os05g15880	data/Gene/Abstract/OS/X/OsXIP
OsXPB2	Os01g0691600	LOC_Os01g49680	data/Gene/Abstract/OS/X/OsXPB2
OsXRCC1	Os06g0144000	LOC_Os06g05190	data/Gene/Abstract/OS/X/OsXRCC1
OsXrn4	None	None	data/Gene/Abstract/OS/X/OsXrn4
OsXTH8	Os08g0237000	LOC_Os08g13920	data/Gene/Abstract/OS/X/OsXTH8
OsXTR1|XTH2	Os11g0539200	LOC_Os11g33270	data/Gene/Abstract/OS/X/OsXTR1~XTH2
OsXXT1	Os03g0300000	LOC_Os03g18820	data/Gene/Abstract/OS/X/OsXXT1
OsXylT|RCN11	Os08g0503800	LOC_Os08g39380	data/Gene/Abstract/R/RCN11
OsYABBY1|OsYAB1	Os07g0160100	LOC_Os07g06620	data/Gene/Abstract/OS/Y/OsYABBY1~OsYAB1
OsYABBY3|OsYAB4	Os10g0508300	LOC_Os10g36420	data/Gene/Abstract/OS/Y/OsYABBY3~OsYAB4
OsYABBY4	Os02g0643200	LOC_Os02g42950	data/Gene/Abstract/OS/Y/OsYABBY4
OsYABBY5|OsYAB3|TOB1	Os04g0536300	LOC_Os04g45330	data/Gene/Abstract/OS/Y/OsYABBY5~OsYAB3~TOB1
OsYABBY6|OsYAB5	Os12g0621100	LOC_Os12g42610	data/Gene/Abstract/OS/Y/OsYABBY6~OsYAB5
OsYABBY7	Os07g0571800	LOC_Os07g38410	data/Gene/Abstract/OS/Y/OsYABBY7
OsYchF1	Os08g0199300	LOC_Os08g09940	data/Gene/Abstract/OS/Y/OsYchF1
OsYSL12	Os04g0524600	LOC_Os04g44320	data/Gene/Abstract/OS/Y/OsYSL12
OsYSL13	Os04g0524500	LOC_Os04g44300	data/Gene/Abstract/OS/Y/OsYSL13
OsYSL15	Os02g0650300	LOC_Os02g43410	data/Gene/Abstract/OS/Y/OsYSL15
OsYSL16	Os04g0542800	LOC_Os04g45900	data/Gene/Abstract/OS/Y/OsYSL16
OsYSL18	Os01g0829900	LOC_Os01g61390	data/Gene/Abstract/OS/Y/OsYSL18
OsYSL2	Os02g0649900	LOC_Os02g43370	data/Gene/Abstract/OS/Y/OsYSL2
OsYSL6	Os04g0390500	LOC_Os04g32050	data/Gene/Abstract/OS/Y/OsYSL6
OsYSL9	Os04g0542200	LOC_Os04g45860	data/Gene/Abstract/OS/Y/OsYSL9
OsYUC11	Os12g0189500	LOC_Os12g08780	data/Gene/Abstract/OS/Y/OsYUC11
OsYUC12	Os02g0272200	LOC_Os02g17230	data/Gene/Abstract/OS/0-9/OsYUC12
OsYUC9	Os01g0273800	LOC_Os01g16714	data/Gene/Abstract/OS/Y/OsYUC9
OsYUCCA1|OsYUC1	Os01g0645400	LOC_Os01g45760	data/Gene/Abstract/OS/Y/OsYUCCA1
OsYUCCA2	Os05g0528600	LOC_Os05g45240	data/Gene/Abstract/OS/Y/OsYUCCA2
OsYUCCA3	Os01g0732700	LOC_Os01g53200	data/Gene/Abstract/OS/Y/OsYUCCA3
OsYUCCA4|OsYUC4	Os01g0224700	LOC_Os01g12490	data/Gene/Abstract/OS/Y/OsYUCCA4
OsYUCCA5	Os12g0512000	LOC_Os12g32750	data/Gene/Abstract/OS/Y/OsYUCCA5
OsYUCCA6|OsYUC6	Os07g0437000	LOC_Os07g25540	data/Gene/Abstract/OS/Y/OsYUCCA6
OsYUCCA7	Os04g0128900	LOC_Os04g03980	data/Gene/Abstract/OS/Y/OsYUCCA7
OsZDS	Os07g0204900	LOC_Os07g10490	data/Gene/Abstract/OS/Z/OsZDS
OsZFP	Os01g0252900	LOC_Os01g14920	data/Gene/Abstract/OS/Z/OsZFP
OsZFP1|SRZ3	Os06g0141200	LOC_Os06g04920	data/Gene/Body/OS/Z/OsZFP1~SRZ3
OsZFP213	Os12g0617000	LOC_Os12g42250	data/Gene/Abstract/OS/Z/OsZFP213
OsZFP7	Os07g0593000	LOC_Os07g40300	data/Gene/Abstract/OS/Z/OsZFP7
OsZHD1	Os09g0466400	LOC_Os09g29130	data/Gene/Abstract/OS/Z/OsZHD1
OsZHD2	Os08g0479400	LOC_Os08g37400	data/Gene/Abstract/OS/0-9/OsZHD2
OsZHD4	Os11g0243300	LOC_Os11g13930	data/Gene/Abstract/OS/0-9/OsZHD4
OsZHD8	Os04g0434500	LOC_Os04g35500	data/Gene/Abstract/OS/Z/OsZHD8
OsZIP-1a|OsbZIP86	Os12g0233800	LOC_Os12g13170	data/Gene/Abstract/OS/Z/OsZIP-1a~OsbZIP86
OsZIP-2a|OsbZIP80	Os11g0154900	LOC_Os11g05640	data/Gene/Abstract/OS/Z/OsZIP-2a~OsbZIP80
osZIP-2b	Os12g0156200	LOC_Os12g06010	data/Gene/Abstract/OS/Z/osZIP-2b
OsZIP1	Os01g0972200	LOC_Os01g74110	data/Gene/Abstract/Z/ZIP1
OsZIP3	Os04g0613000	LOC_Os04g52310	data/Gene/Abstract/Z/ZIP3
OsZIP4	Os08g0207500	LOC_Os08g10630	data/Gene/Abstract/OS/Z/OsZIP4
OsZIP5	Os05g0472700	LOC_Os05g39560	data/Gene/Abstract/OS/Z/OsZIP5
OsZIP6	Os05g0164800	LOC_Os05g07210	data/Gene/Abstract/Z/ZIP6
OsZIP7a|OsZIP7	Os05g0198400	LOC_Os05g10940	data/Gene/Abstract/OS/Z/OsZIP7a
OsZIP8	Os07g0232800	LOC_Os07g12890	data/Gene/Abstract/OS/Z/OsZIP8
OsZNL	Os03g0156700	LOC_Os03g06090	data/Gene/Body/OS/Z/OsZNL
OsZOU-1	Os04g0429400	LOC_Os04g35010	data/Gene/Abstract/OS/Z/OsZOU-1
OsZOU-2	Os02g0547600	LOC_Os02g34320	data/Gene/Abstract/OS/Z/OsZOU-2
OVP1	Os06g0644200	LOC_Os06g43660	data/Gene/Abstract/O/OVP1
OVP2	Os06g0178900	LOC_Os06g08080	data/Gene/Abstract/O/OVP2
OVP3	Os02g0802500	LOC_Os02g55890	data/Gene/Abstract/O/OVP3
OZT1|OsMTP1	Os05g0128400	LOC_Os05g03780	data/Gene/Abstract/OS/M/OsMTP1
p26	Os01g0970400	LOC_Os01g73880	data/Gene/Body/P/p26
p28	Os10g0467600	LOC_Os10g32970	data/Gene/Body/P/p28
P31comet|OsBVF1	Os05g0251400	LOC_Os05g16250	data/Gene/Abstract/P/P31comet
PAD4|OsPAD4	Os11g0195500	LOC_Os11g09010	data/Gene/Body/P/PAD4
PAIR1	Os03g0106300	LOC_Os03g01590	data/Gene/Abstract/P/PAIR1
PAIR2	Os09g0506800	LOC_Os09g32930	data/Gene/Abstract/P/PAIR2
PAIR3	Os10g0405500	LOC_Os10g26560	data/Gene/Abstract/P/PAIR3
PAKRP1|OsKRP1	Os04g0350300	LOC_Os04g28260	data/Gene/Body/P/PAKRP1~OsKRP1
PAL|OsPAL4	Os02g0627100	LOC_Os02g41680	data/Gene/Abstract/P/PAL
PAY1	Os08g0407200	LOC_Os08g31470	data/Gene/Abstract/P/PAY1
Pb1	Os11g0579200	LOC_Os11g37050	data/Gene/Abstract/P/Pb1
Pbcp	Os01g0164600	LOC_Os01g07090	data/Gene/Abstract/P/Pbcp
PCF1	Os04g0194600	LOC_Os04g11830	data/Gene/Abstract/P/PCF1
PCF2|OsPCF2	Os08g0544800	LOC_Os08g43160	data/Gene/Abstract/P/PCF2
PCF3	Os11g0175700	LOC_Os11g07460	data/Gene/Body/P/PCF3
PDIL2;3	Os09g0451500	LOC_Os09g27830	data/Gene/Abstract/P/PDIL2;3
PDK1	Os01g0872800	LOC_Os01g65230	data/Gene/Abstract/P/PDK1
PEPC-1	Os02g0244700	LOC_Os02g14770	data/Gene/Body/P/PEPC-1
PEPCK	Os10g0204400	LOC_Os10g13700	data/Gene/Body/P/PEPCK
PEZ1	Os03g0571900	LOC_Os03g37490	data/Gene/Abstract/P/PEZ1
PF1	Os09g0402100	LOC_Os09g23730	data/Gene/Abstract/P/PF1
PFL	Os06g0553200	LOC_Os06g35970	data/Gene/Body/P/PFL
PG5b|Prol-08	Os05g0328800	LOC_Os05g26350	data/Gene/Abstract/P/PG5b~Prol-08
PGI1	Os03g0776000	LOC_Os03g56460	data/Gene/Body/P/PGI1
PGI2	Os06g0256500	LOC_Os06g14510	data/Gene/Body/P/PGI2
PGL1	Os03g0171300	LOC_Os03g07510	data/Gene/Abstract/P/PGL1
PGL2|OsBUL1|OsbHLH173	Os02g0747900	LOC_Os02g51320	data/Gene/Abstract/P/PGL2
PHD1	Os01g0367100	LOC_Os01g26920	data/Gene/Abstract/P/PHD1
Pho1	Os03g0758100	LOC_Os03g55090	data/Gene/Abstract/P/Pho1
Pho2	Os01g0851700	LOC_Os01g63270	data/Gene/Body/P/Pho2
phot1a	Os12g0101800	LOC_Os12g01140	data/Gene/Abstract/P/phot1a
PHYA|OsPhyA	Os03g0719800	LOC_Os03g51030	data/Gene/Abstract/P/PHYA
PHYB|OsphyB	Os03g0309200	LOC_Os03g19590	data/Gene/Abstract/P/PHYB~OsphyB
PHYC	Os03g0752100	LOC_Os03g54084	data/Gene/Abstract/P/PHYC
Pi1-5	None	None	data/Gene/Abstract/P/Pi1-5
Pi1-6	None	None	data/Gene/Abstract/P/Pi1-6
Pi21	Os04g0401000	LOC_Os04g32850	data/Gene/Abstract/P/pi21
Pi25|Pid3	Os06g0330100	LOC_Os06g22460	data/Gene/Abstract/P/Pi25~Pid3
Pi36	None	None	data/Gene/Abstract/P/Pi36
Pi37	Os01g0781700	LOC_Os01g57310	data/Gene/Abstract/P/Pi37
PI3K	Os05g0180600	LOC_Os05g08810	data/Gene/Abstract/P/PI3K
Pi5-1	None	None	data/Gene/Abstract/P/Pi5-1
Pi5-2	None	None	data/Gene/Abstract/P/Pi5-2
Pi50	None	None	data/Gene/Abstract/P/Pi50
Pi64	None	None	data/Gene/Abstract/P/Pi64
Pi9|Piz-t|Pi2	Os06g0286700	LOC_Os06g17900	data/Gene/Abstract/P/Piz-t~Pi9~Pi2
Pib	None	None	data/Gene/Abstract/P/Pib
PIBH8	Os08g0539700	LOC_Os08g42700	data/Gene/Abstract/P/PIBH8
Pik-1	None	None	data/Gene/Abstract/P/Pik-1
Pik-2	None	None	data/Gene/Abstract/P/Pik-2
pikh|pi54	None	None	data/Gene/Abstract/P/pikh~pi54
Pikm1-TS	None	None	data/Gene/Abstract/P/Pikm1-TS
Pikm2-TS	None	None	data/Gene/Abstract/P/Pikm2-TS
Pikp-1	None	None	data/Gene/Abstract/P/Pikp-1
Pikp-2	Os11g0689100	LOC_Os11g46210	data/Gene/Abstract/P/Pikp-2
PIOX|RalphaO	Os12g0448900	LOC_Os12g26290	data/Gene/Body/P/PIOX~RalphaO
Pir7a	Os01g0934900	LOC_Os01g70860	data/Gene/Body/P/PIR7A
Pir7b	Os01g0934800	LOC_Os01g70850	data/Gene/Abstract/P/PIR7B
PISH	Os01g0782100	LOC_Os01g57340	data/Gene/Abstract/P/PISH
Pit	Os01g0149500	LOC_Os01g05620	data/Gene/Abstract/P/Pit
Pita|Pi-4a	Os12g0281300	LOC_Os12g18360	data/Gene/Abstract/P/Pita~Pi-4a
PK4|OsPK4|OsCIPK19	Os05g0514200	LOC_Os05g43840	data/Gene/Abstract/P/PK4
PLA1	Os10g0403000	LOC_Os10g26340	data/Gene/Abstract/P/PLA1
PLA2-I	Os02g0831700	LOC_Os02g58500	data/Gene/Abstract/P/PLA2-I
PLA2-II	Os03g0261100	LOC_Os03g15460	data/Gene/Abstract/P/PLA2-II
PLA2|LHD2	Os01g0907900	LOC_Os01g68000	data/Gene/Abstract/P/PLA2~LHD2
PLA3|OsLBD3-7|OsLBD37	Os03g0790600	LOC_Os03g57660|LOC_Os03g57670	data/Gene/Abstract/P/PLA3
PLS2	Os03g0265100	LOC_Os03g15840	data/Gene/Abstract/P/PLS2
PMR	None	LOC_Os05g34780	data/Gene/Abstract/P/PMR
PMS1T	None	None	data/Gene/Abstract/P/PMS1T
pms3	None	None	data/Gene/Abstract/P/pms3
PNZIP|OsCRD1|YL-1	Os01g0279100	LOC_Os01g17170	data/Gene/Abstract/P/PNZIP
POX22.3	Os07g0677200	LOC_Os07g48020	data/Gene/Abstract/P/POX22.3
POX3006|prx114	Os07g0677500	LOC_Os07g48050	data/Gene/Body/P/POX3006
POX5.1|prx113	Os07g0677400	LOC_Os07g48040	data/Gene/Abstract/P/POX5.1
POX8.1|prx110	Os07g0677100	LOC_Os07g48010	data/Gene/Abstract/P/POX8.1
POXA|prx126	Os10g0109600	LOC_Os10g02070	data/Gene/Body/P/POXA
POXGX9|prx112	Os07g0677300	LOC_Os07g48030	data/Gene/Abstract/P/POXGX9
POXN|prx38	Os03g0235000	LOC_Os03g13210	data/Gene/Body/P/POXN
PP2A-A	Os09g0249700	LOC_Os09g07510	data/Gene/Abstract/P/PP2A-A
PPS1	Os12g0552300	LOC_Os12g36620	data/Gene/Abstract/P/PPS1
prog1	Os07g0153600	LOC_Os07g05900	data/Gene/Abstract/P/prog1
PRP5	Os08g0159900	LOC_Os08g06344	data/Gene/Body/P/PRP5
PRPL12	Os01g0662300	LOC_Os01g47330	data/Gene/Abstract/P/PRPL12
psbS2	Os04g0690800	LOC_Os04g59440	data/Gene/Abstract/P/psbS2
PSD	Os07g0613300	LOC_Os07g42180	data/Gene/Abstract/P/PSD
Psd1	Os01g0822900	LOC_Os01g60740	data/Gene/Abstract/P/Psd1
PSR1	Os01g0357100	LOC_Os01g25484	data/Gene/Abstract/P/PSR1
PSRK2	Os01g0890100	LOC_Os01g66630	data/Gene/Abstract/P/PSRK2
PSS1	Os08g0117000	LOC_Os08g02380	data/Gene/Abstract/P/pss-1
PSTOL1	None	None	data/Gene/Abstract/P/PSTOL1
PSY1	Os06g0729000	LOC_Os06g51290	data/Gene/Abstract/P/PSY1
PSY2	Os12g0626400	LOC_Os12g43130	data/Gene/Abstract/P/PSY2
PTB1	Os05g0145000	LOC_Os05g05280	data/Gene/Abstract/P/PTB1
PTC1	Os09g0449000	LOC_Os09g27620	data/Gene/Abstract/P/PTC1
PTOX1	Os03g0847500	LOC_Os03g63010	data/Gene/Abstract/P/PTOX1
pwsi18|WSI18	Os01g0705200	LOC_Os01g50910	data/Gene/Abstract/P/pwsi18~WSI18
qCdT7|OsHMA3	Os07g0232900	LOC_Os07g12900	data/Gene/Abstract/Q/qCdT7~OsHMA3
qCTS-9	Os09g0410300	LOC_Os09g24440	data/Gene/Abstract/Q/qCTS-9
qGW8|OsSPL16|GW8	Os08g0531600	LOC_Os08g41940	data/Gene/Abstract/Q/qGW8~OsSPL16
QHB	Os01g0854500	LOC_Os01g63510	data/Gene/Abstract/Q/QHB
qLTG3-1	Os03g0103300	LOC_Os03g01320	data/Gene/Abstract/Q/qLTG3-1
qRT9|OsbHLH120	Os09g0455300	LOC_Os09g28210	data/Gene/Abstract/Q/qRT9
qSH1	Os01g0848400	LOC_Os01g62920	data/Gene/Abstract/Q/qSH1
qTGW3|TGW3|GL3.3|OsGSK5|OsSK41	Os03g0841800	LOC_Os03g62500	data/Gene/Abstract/Q/qTGW3
R-CPD3L|cbp31	Os07g0479300	LOC_Os07g29620	data/Gene/Body/R/R-CPD3L~cbp31
R2	Os05g0392300	LOC_Os05g32600	data/Gene/Abstract/R/R2
RA8	Os09g0480900	LOC_Os09g30320	data/Gene/Abstract/R/RA8
RAB21|Rab16A|OsRab16A	Os11g0454300	LOC_Os11g26790	data/Gene/Abstract/R/RAB21~Rab16A
RACK1B|OsWD40-122	Os05g0552300	LOC_Os05g47890	data/Gene/Abstract/R/RACK1B~OsWD40-122
RAD51C	Os01g0578000	LOC_Os01g39630	data/Gene/Abstract/R/RAD51C
RAFTIN1	Os08g0496800	LOC_Os08g38810	data/Gene/Body/R/RAFTIN1
RAG1	Os07g0214100	LOC_Os07g11360	data/Gene/Abstract/R/RAG1
RAG2	Os07g0214300	LOC_Os07g11380	data/Gene/Abstract/R/RAG2
RAI1	Os03g0135700	LOC_Os03g04310	data/Gene/Abstract/R/RAI1
RAMY	Os01g0256500	LOC_Os01g15270	data/Gene/Abstract/R/RAMY
RAN1	Os01g0611100	None	data/Gene/Abstract/R/RAN1
RASI	Os04g0526600	LOC_Os04g44470	data/Gene/Abstract/R/RASI
RAV6	Os02g0683500	LOC_Os02g45850	data/Gene/Abstract/R/RAV6
RAVL1	Os04g0581400	LOC_Os04g49230	data/Gene/Abstract/R/RAVL1
RBP-P	Os01g0265800	LOC_Os01g16090	data/Gene/Abstract/R/RBP-P
RBS1	Os11g0250000	LOC_Os11g14430	data/Gene/Abstract/R/RBS1
Rc|qSD7-1|qPC7	Os07g0211500	LOC_Os07g11020	data/Gene/Abstract/R/Rc~qSD7-1~qPC7
RC24	Os06g0726200	LOC_Os06g51060	data/Gene/Abstract/R/RC24
RCc3	Os02g0662000	LOC_Os02g44310	data/Gene/Abstract/R/RCc3
RCH10	Os03g0418000	LOC_Os03g30470	data/Gene/Body/R/RCH10
Rcn1|OsABCG5	Os03g0281900	LOC_Os03g17350	data/Gene/Abstract/R/Rcn1
RCN2	Os02g0531600	LOC_Os02g32950	data/Gene/Abstract/R/RCN2
RD22|OsBURP03|OsBURP3	Os01g0733500	LOC_Os01g53240	data/Gene/Body/R/RD22~OsBURP03~OsBURP3
RDD1	Os01g0264000	LOC_Os01g15900	data/Gene/Abstract/R/RDD1
REB	Os03g0796900	LOC_Os03g58250	data/Gene/Abstract/R/REB
REL1	None	LOC_Os01g64380	data/Gene/Abstract/R/REL1
REL2	Os10g0562700	LOC_Os10g41310	data/Gene/Abstract/R/REL2
REP-1|OsEP3A|OsSAG12-1	Os01g0907600	LOC_Os01g67980	data/Gene/Abstract/OS/E/OsEP3A
REP1	Os09g0410500	LOC_Os09g24480	data/Gene/Abstract/R/REP1
RePRP1.2	Os05g0227600	LOC_Os05g13940	data/Gene/Abstract/R/RePRP1.2
RePRP2.1	Os07g0418700	LOC_Os07g23660	data/Gene/Abstract/R/RePRP2.1
RePRP2.2	Os07g0418600	LOC_Os07g23640	data/Gene/Abstract/R/RePRP2.2
RERJ1|OsOsbHLH006	Os04g0301500	LOC_Os04g23550	data/Gene/Abstract/R/RERJ1
Rf17|RMS	Os04g0475900	LOC_Os04g40020	data/Gene/Abstract/R/Rf17~RMS
Rf1a|Rf5	Os10g0497300	LOC_Os10g35436	data/Gene/Abstract/R/Rf1a~Rf-1~Rf5
Rf1b	Os10g0499500	LOC_Os10g35640	data/Gene/Abstract/R/Rf1b~Rf-1
Rf2	Os02g0274000	LOC_Os02g17380	data/Gene/Abstract/R/Rf2
RF2a|OsbZIP75	Os09g0516200	LOC_Os09g34060	data/Gene/Abstract/R/RF2a~OsbZIP75
RF2b|OsbZIP30	Os03g0336200	LOC_Os03g21800	data/Gene/Abstract/R/RF2b~OsbZIP30
Rf4|PPR782a	Os10g0495200	LOC_Os10g35240	data/Gene/Abstract/R/Rf4
Rf98|PPR762	None	None	data/Gene/Abstract/R/Rf98
RFC3	Os05g0230600	LOC_Os05g14170	data/Gene/Abstract/R/RFC3
rFKBP64	Os08g0525600	LOC_Os08g41390	data/Gene/Abstract/R/rFKBP64
rFKBP65|OsFKBP65	Os04g0352400	LOC_Os04g28420	data/Gene/Abstract/R/rFKBP65
rFKBP75	Os02g0491400	LOC_Os02g28980	data/Gene/Abstract/R/rFKBP75
RFL|APO2|SSC	Os04g0598300	LOC_Os04g51000	data/Gene/Abstract/R/RFL~APO2
RFT1	Os06g0157500	LOC_Os06g06300	data/Gene/Abstract/R/RFT1
RGA2	Os12g0489800	LOC_Os12g30590	data/Gene/Abstract/R/RGA2
RGA3	Os04g0111900	LOC_Os04g02110	data/Gene/Abstract/R/RGA3
RGA4	None	None	data/Gene/Abstract/R/RGA4
RGA5	None	None	data/Gene/Abstract/R/RGA5
RGB1	Os03g0669200	LOC_Os03g46650	data/Gene/Abstract/R/RGB1
RGG1	Os03g0635100	LOC_Os03g43480	data/Gene/Abstract/R/RGG1
RGG2	Os02g0137800	LOC_Os02g04520	data/Gene/Abstract/R/RGG2
RGP1	Os09g0281700	LOC_Os09g10940	data/Gene/Abstract/R/RGP1
rgp2	Os05g0280200	LOC_Os05g20050	data/Gene/Abstract/R/rgp2
RH1	Os05g0368000	LOC_Os05g30500	data/Gene/Abstract/R/RH1
RH2	Os01g0508500	LOC_Os01g32460	data/Gene/Abstract/R/RH2
RH3	Os01g0508100	LOC_Os01g32380	data/Gene/Abstract/R/RH3
riceXIP	Os11g0701100	LOC_Os11g47520	data/Gene/Abstract/R/riceXIP
RIF1	Os04g0404900	LOC_Os04g33200	data/Gene/Abstract/R/RIF1
RIF2	Os10g0542200	LOC_Os10g39620	data/Gene/Abstract/R/RIF2
RIF3	Os04g0229100	LOC_Os04g15920	data/Gene/Abstract/R/RIF3
RIF4	Os12g0507600	LOC_Os12g32284	data/Gene/Abstract/R/RIF4
RIM1	Os03g0119966	LOC_Os03g02800	data/Gene/Abstract/R/RIM1
Rim2	None	LOC_Os03g44070	data/Gene/Abstract/R/Rim2
RIP1	Os12g0132400	LOC_Os12g03822	data/Gene/Abstract/R/RIP1
Rir1b	Os10g0569400	LOC_Os10g41980	data/Gene/Abstract/R/Rir1b
RISBZ1|OsbZIP58|OsSMF1	Os07g0182000	LOC_Os07g08420	data/Gene/Abstract/R/RISBZ1~OsbZIP58
RITA1	Os02g0266800	LOC_Os02g16680	data/Gene/Body/R/RITA1
RIXI|C10701	Os11g0701800	LOC_Os11g47580	data/Gene/Abstract/R/RIXI~C10701
RKe	None	LOC_Os11g46980	data/Gene/Abstract/0-9/RKe
RL14	Os10g0558900	LOC_Os10g40960	data/Gene/Abstract/R/RL14
RL9|SLL1	Os09g0395300	LOC_Os09g23200	data/Gene/Abstract/S/SLL1
RLI	Os11g0546000	LOC_Os11g34350	data/Gene/Abstract/R/RLI
RLI1	Os04g0665600	LOC_Os04g56990	data/Gene/Abstract/R/RLI1
RLIN1	Os04g0610800	LOC_Os04g52130	data/Gene/Abstract/R/RLIN1
RLS1	Os02g0203500	LOC_Os02g10900	data/Gene/Abstract/R/RLS1
RLS2|OsEXO70A1	Os04g0685600	LOC_Os04g58880	data/Gene/Abstract/R/RLS2
RLS3	Os03g0586900	LOC_Os03g38990	data/Gene/Abstract/R/RLS3
rml1|RML1	Os04g0486400	LOC_Os04g40930	data/Gene/Body/R/rml1~RML1
RMtATP6	Os03g0606200	LOC_Os03g40920	data/Gene/Abstract/R/RMtATP6
RNAhA	Os01g0767700	LOC_Os01g56190	data/Gene/Body/R/RNAhA
RNP29	Os07g0631900	LOC_Os07g43810	data/Gene/Abstract/R/RNP29
RNRL1|V3	Os06g0168600	LOC_Os06g07210	data/Gene/Abstract/R/RNRL1~V3
RNRL2	Os02g0804900	LOC_Os02g56100	data/Gene/Abstract/R/RNRL2
RNRS1|St1|SDL	Os06g0257450	LOC_Os06g14620	data/Gene/Abstract/R/RNRS1~St1
RNRS2	Os06g0127900	LOC_Os06g03720	data/Gene/Abstract/R/RNRS2
Roc1	Os08g0187500	LOC_Os08g08820	data/Gene/Abstract/R/Roc1
ROC4	Os04g0569100	LOC_Os04g48070	data/Gene/Abstract/R/ROC4
Roc5|oul1	Os02g0674800	LOC_Os02g45250	data/Gene/Abstract/R/Roc5~oul1
ROS1a	Os01g0217900	LOC_Os01g11900	data/Gene/Abstract/R/ROS1a
