Symbol	RAPdb	MSU	path
CIPK07	Os03g0634400	LOC_Os03g43440	data/Family/C/CIPK
CIPK08	Os01g0536000	LOC_Os01g35184	data/Family/C/CIPK
CIPK09	Os03g0126800	LOC_Os03g03510	data/Family/C/CIPK
CIPK10	Os03g0339900	LOC_Os03g22050	data/Family/C/CIPK
CIPK11	Os01g0824600	LOC_Os01g60910	data/Family/C/CIPK
CIPK13	Os01g0206300	LOC_Os01g10870	data/Family/C/CIPK
CIPK16	Os09g0418000	LOC_Os09g25090	data/Family/C/CIPK
CIPK17	Os05g0136200	LOC_Os05g04550	data/Family/C/CIPK
CIPK18	Os05g0332300	LOC_Os05g26820	data/Family/C/CIPK
CIPK20	Os05g0208100	LOC_Os05g11790	data/Family/C/CIPK
CIPK21	Os07g0637000	LOC_Os07g44290	data/Family/C/CIPK
CIPK22	Os05g0333000	LOC_Os05g26870	data/Family/C/CIPK
CIPK24	Os06g0606000	LOC_Os06g40370	data/Family/C/CIPK
CIPK25	Os06g0543400	LOC_Os06g35160	data/Family/C/CIPK
CIPK26	Os02g0161000	LOC_Os02g06570	data/Family/C/CIPK
CIPK27	Os09g0418500	LOC_Os09g25100	data/Family/C/CIPK
CIPK27	Os09g0418500	LOC_Os09g25110	data/Family/C/CIPK
CIPK28	Os05g0476350	LOC_Os05g39870	data/Family/C/CIPK
CIPK29	Os07g0678300	LOC_Os07g48090	data/Family/C/CIPK
CIPK30	Os01g0759200	LOC_Os01g55440	data/Family/C/CIPK
CKX11	Os08g0460600	LOC_Os08g35860	data/Family/C/CKX
CKX3	Os10g0483500	LOC_Os10g34230	data/Family/C/CKX
CKX4	Os01g0940000	LOC_Os01g71310	data/Family/C/CKX
CKX5	Os01g0775400	LOC_Os01g56810	data/Family/C/CKX
CLPB-C	Os03g0426900	LOC_Os03g31300	data/Family/C/CLP
CLPB-M	Os02g0181900	LOC_Os02g08490	data/Family/C/CLP
CLPC1	Os04g0397100	LOC_Os04g32560	data/Family/C/CLP
ClpC2	Os12g0226900	LOC_Os12g12580	data/Family/C/CLP
CLPC3	Os11g0267400	LOC_Os11g16590	data/Family/C/CLP
CLPC4	Os11g0269000	LOC_Os11g16770	data/Family/C/CLP
CLPD1	Os02g0526400	LOC_Os02g32520	data/Family/C/CLP
CLPD2	Os04g0405000	LOC_Os04g33210	data/Family/C/CLP
CML10	Os01g0949500	LOC_Os01g72100	data/Family/C/CML
CML11	Os01g0505600	LOC_Os01g32120	data/Family/C/CML
CML12	Os01g0604500	LOC_Os01g41990	data/Family/C/CML
CML13	None	LOC_Os07g42660	data/Family/C/CML
CML14	Os05g0577500	LOC_Os05g50180	data/Family/C/CML
CML15	Os05g0380900	LOC_Os05g31620	data/Family/C/CML
CML16	Os01g0135700	LOC_Os01g04330	data/Family/C/CML
CML17	None	LOC_Os02g39380	data/Family/C/CML
CML18	Os05g0223000	LOC_Os05g13580	data/Family/C/CML
CML19	Os01g0955500	LOC_Os01g72550	data/Family/C/CML
CML2	Os11g0134400	LOC_Os11g03980	data/Family/C/CML
CML20	Os02g0733500	LOC_Os02g50060	data/Family/C/CML
CML21	Os05g0312600	LOC_Os05g24780	data/Family/C/CML
CML22	Os04g0492800	LOC_Os04g41540	data/Family/C/CML
CML23	Os01g0955400	LOC_Os01g72540	data/Family/C/CML
CML24	Os07g0681400	LOC_Os07g48340	data/Family/C/CML
CML25	Os11g0105000	LOC_Os11g01390	data/Family/C/CML
CML26	Os12g0104900	LOC_Os12g01400	data/Family/C/CML
CML27	Os03g0331700	LOC_Os03g21380	data/Family/C/CML
CML28	Os12g0228800	LOC_Os12g12730	data/Family/C/CML
CML29	Os06g0691600	LOC_Os06g47640	data/Family/C/CML
CML3	Os12g0132300	LOC_Os12g03816	data/Family/C/CML
CML30	Os06g0172200	LOC_Os06g07560	data/Family/C/CML
CML32	Os08g0144100	LOC_Os08g04890	data/Family/C/CML
CML4	Os03g0743500	LOC_Os03g53200	data/Family/C/CML
CML6	Os11g0586200	LOC_Os11g37550	data/Family/C/CML
CML7	Os08g0117400	LOC_Os08g02420	data/Family/C/CML
CML8	Os10g0389000	LOC_Os10g25010	data/Family/C/CML
CML9	Os05g0491000	LOC_Os05g41200	data/Family/C/CML
CMT2	Os05g0224900	LOC_Os05g13790|LOC_Os05g13780	data/Family/C/CMT
CMT3	Os10g0104900	LOC_Os10g01570	data/Family/C/CMT
COMTL1	Os12g0199500	LOC_Os12g09770	data/Family/C/COMTL
COMTL2	Os04g0104900	LOC_Os04g01470	data/Family/C/COMTL
COMTL4	Os02g0823400	LOC_Os02g57760	data/Family/C/COMTL
COMTL5	Os04g0175600	LOC_Os04g09604	data/Family/C/COMTL
COMTL6	Os04g0175900	LOC_Os04g09654	data/Family/C/COMTL
COPT2	Os01g0770800	LOC_Os01g56430	data/Family/C/COPT
COPT3	Os03g0370800	LOC_Os03g25470	data/Family/C/COPT
COPT4	Os04g0415600	LOC_Os04g33900	data/Family/C/COPT
COPT6	Os08g0455900	LOC_Os08g35490	data/Family/C/COPT
COPT7	Os09g0440700	LOC_Os09g26900	data/Family/C/COPT
CRL1L1	Os03g0149000	LOC_Os03g05500	data/Family/C/CRL
CRL1L2	Os10g0162600	LOC_Os10g07510	data/Family/C/CRL
CRL1L3	Os01g0889400	LOC_Os01g66590	data/Family/C/CRL
CRL1L4	Os01g0169400	LOC_Os01g07480	data/Family/C/CRL
CSLA1	Os02g0192500	LOC_Os02g09930	data/Family/C/CSLA
CSLA2	Os10g0406400	LOC_Os10g26630	data/Family/C/CSLA
CSLA3	Os06g0230100	LOC_Os06g12460	data/Family/C/CSLA
CSLA4	Os03g0169500	LOC_Os03g07350	data/Family/C/CSLA
CSLA5	Os03g0377700	LOC_Os03g26044	data/Family/C/CSLA
CSLA7	Os07g0630900	LOC_Os07g43710	data/Family/C/CSLA
CSLA9	Os06g0625700	LOC_Os06g42020	data/Family/C/CSLA
CSLC1	Os01g0766900	LOC_Os01g56130	data/Family/C/CSLC
CSLC2	Os09g0428000	LOC_Os09g25900	data/Family/C/CSLC
CSLC3	Os08g0253800	LOC_Os08g15420	data/Family/C/CSLC
CSLC7	Os05g0510800	LOC_Os05g43530	data/Family/C/CSLC
CSLC9	Os03g0770800	LOC_Os03g56060	data/Family/C/CSLC
CSLD2	Os06g0111800	LOC_Os06g02180	data/Family/C/CSLD
CSLD3	Os08g0345500	LOC_Os08g25710	data/Family/C/CSLD
CSLD5	Os06g0336500	LOC_Os06g22980	data/Family/C/CSLD
CSLE1	Os09g0478100	LOC_Os09g30120	data/Family/C/CSLE
CSLE2	Os02g0725300	LOC_Os02g49332	data/Family/C/CSLE
CSLF1	Os07g0553000	LOC_Os07g36700	data/Family/C/CSLF
CSLF2	Os07g0552800	LOC_Os07g36690	data/Family/C/CSLF
CSLF4	Os07g0553300	LOC_Os07g36740	data/Family/C/CSLF
CSLF7	Os10g0343400	LOC_Os10g20260	data/Family/C/CSLF
CSLH1	Os10g0341700	LOC_Os10g20090	data/Family/C/CSLH
CSLH2	Os04g0429500	LOC_Os04g35020	data/Family/C/CSLH
CYP17	Os02g0111200	LOC_Os02g02090	data/Family/C/CYP
CYP18-1	Os06g0130500	LOC_Os06g04000	data/Family/C/CYP
CYP18-2	Os08g0559400	LOC_Os08g44520	data/Family/C/CYP
CYP18-4	Os10g0154700	LOC_Os10g06630	data/Family/C/CYP
CYP19-4	Os06g0708400	LOC_Os06g49470	data/Family/C/CYP
CYP20-1	Os06g0708500	LOC_Os06g49480	data/Family/C/CYP
CYP20-2	Os05g0103200	LOC_Os05g01270	data/Family/C/CYP
CYP20-3	Os01g0284700	LOC_Os01g18210	data/Family/C/CYP
CYP21-1	Os09g0537600	LOC_Os09g36670	data/Family/C/CYP
CYP21-4	Os07g0476500	LOC_Os07g29390	data/Family/C/CYP
CYP22	Os03g0811600	LOC_Os03g59700	data/Family/C/CYP
CYP23	Os11g0602900	LOC_Os11g38990	data/Family/C/CYP
CYP26-2	Os01g0111100	LOC_Os01g02080	data/Family/C/CYP
CYP28	Os08g0292600	LOC_Os08g19610	data/Family/C/CYP
CYP37	Os07g0565600	LOC_Os07g37830	data/Family/C/CYP
CYP38	Os08g0382400	LOC_Os08g29370	data/Family/C/CYP
CYP40A	Os06g0216800	LOC_Os06g11320	data/Family/C/CYP
CYP40B	Os02g0761100	LOC_Os02g52360	data/Family/C/CYP
CYP57	Os01g0582400	LOC_Os01g40050	data/Family/C/CYP
CYP59A	Os06g0670400	LOC_Os06g45900	data/Family/C/CYP
CYP59B	Os06g0670500	LOC_Os06g45910	data/Family/C/CYP
CYP63	Os07g0179200	LOC_Os07g08190	data/Family/C/CYP
CYP65	Os03g0201100	LOC_Os03g10400	data/Family/C/CYP
CYP71	Os08g0557500	LOC_Os08g44330	data/Family/C/CYP
CYP714C1	Os12g0118900	LOC_Os12g02630	data/Family/C/CYP714
CYP714C2	Os12g0119000	LOC_Os12g02640	data/Family/C/CYP714
CYP714C3	Os11g0119200	LOC_Os11g02670	data/Family/C/CYP714
CYP95	Os02g0204201	LOC_Os02g10970	data/Family/C/CYP
CYP97B4	Os02g0173100	LOC_Os02g07680	data/Family/C/CYP97
CYP97C2	Os10g0546600	LOC_Os10g39930	data/Family/C/CYP97
DRAP1	Os11g0544700	LOC_Os11g34200	data/Family/D/DRAP
DRAP2	Os05g0494100	LOC_Os05g41450	data/Family/D/DRAP
DREB1C	Os06g0127100	LOC_Os06g03670	data/Family/D/DREB
DREB1G	Os02g0677300	LOC_Os02g45450	data/Family/D/DREB
DRM1B	Os12g0108900	LOC_Os12g01800	data/Family/D/DRM
DRM3	Os05g0133900	LOC_Os05g04330	data/Family/D/DRM
EIL3	Os09g0490200	LOC_Os09g31400	data/Family/E/EIL
EIL4	Os08g0508700	LOC_Os08g39830	data/Family/E/EIL
ENODL1	Os01g0748150	LOC_Os01g54430	data/Family/E/ENODL
ENODL10	Os03g0115000	LOC_Os03g02400	data/Family/E/ENODL
ENODL11	Os03g0648500	LOC_Os03g44630	data/Family/E/ENODL
ENODL12	Os03g0758500	LOC_Os03g55120	data/Family/E/ENODL
ENODL13	Os04g0422200	LOC_Os04g34480	data/Family/E/ENODL
ENODL14	Os04g0673800	LOC_Os04g57750	data/Family/E/ENODL
ENODL15	Os05g0570900	LOC_Os05g49580	data/Family/E/ENODL
ENODL16	Os06g0286228	LOC_Os06g17730	data/Family/E/ENODL
ENODL17	Os06g0553800	LOC_Os06g36010	data/Family/E/ENODL
ENODL18	Os06g0681200	LOC_Os06g46740	data/Family/E/ENODL
ENODL19	Os07g0112700	LOC_Os07g02200	data/Family/E/ENODL
ENODL2	Os01g0201500	LOC_Os01g10480	data/Family/E/ENODL
ENODL21	Os09g0557900	LOC_Os09g38540	data/Family/E/ENODL
ENODL22	Os11g0491500	LOC_Os11g29910	data/Family/E/ENODL
ENODL23	Os12g0150500	LOC_Os12g05470	data/Family/E/ENODL
ENODL24	Os12g0454600	LOC_Os12g26880	data/Family/E/ENODL
ENODL3	Os01g0272700	LOC_Os01g16610	data/Family/E/ENODL
ENODL4	Os01g0281600	LOC_Os01g17470	data/Family/E/ENODL
ENODL5	Os01g0788700	LOC_Os01g57880	data/Family/E/ENODL
ENODL6	Os02g0162200	LOC_Os02g06670	data/Family/E/ENODL
ENODL8	Os02g0720100	LOC_Os02g48820	data/Family/E/ENODL
ENODL9	Os02g0725500	LOC_Os02g49350	data/Family/E/ENODL
ERF1	Os06g0604000	LOC_Os06g40150	data/Family/E/ERF
ERF100	Os04g0429050	LOC_Os04g34970	data/Family/E/ERF
ERF103	Os02g0764700	LOC_Os02g52670	data/Family/E/ERF
ERF104	Os08g0474000	LOC_Os08g36920	data/Family/E/ERF
ERF106	Os08g0537900	LOC_Os08g42550	data/Family/E/ERF
ERF107	Os02g0521100	LOC_Os02g32140	data/Family/E/ERF
ERF108	Os01g0131600	LOC_Os01g04020	data/Family/E/ERF
ERF109	Os09g0309700	LOC_Os09g13940	data/Family/E/ERF
ERF11	Os02g0781300	LOC_Os02g54050	data/Family/E/ERF
ERF112	Os12g0603300	LOC_Os12g41060	data/Family/E/ERF
ERF113	Os06g0636000	LOC_Os06g42990	data/Family/E/ERF
ERF114	Os06g0635700	LOC_Os06g42910	data/Family/E/ERF
ERF115	Os08g0521600	LOC_Os08g41030	data/Family/E/ERF
ERF118	Os11g0168500	LOC_Os11g06770	data/Family/E/ERF
ERF120	Os06g0222400	LOC_Os06g11860	data/Family/E/ERF
ERF121	Os06g0691100	LOC_Os06g47590	data/Family/E/ERF
ERF122	Os06g0553700	LOC_Os06g36000	data/Family/E/ERF
ERF123	Os09g0571700	LOC_Os09g39810	data/Family/E/ERF
ERF124	Os12g0168100	LOC_Os12g07030	data/Family/E/ERF
ERF126	Os02g0767700	LOC_Os02g52880	data/Family/E/ERF
ERF127	Os02g0797100	LOC_Os02g55380	data/Family/E/ERF
ERF128	Os04g0257500	LOC_Os04g18650	data/Family/E/ERF
ERF129	Os04g0655700	LOC_Os04g56150	data/Family/E/ERF
ERF13	Os06g0223100	LOC_Os06g11940	data/Family/E/ERF
ERF133	Os09g0522100	LOC_Os09g35020	data/Family/E/ERF
ERF136	Os07g0410300	LOC_Os07g22730	data/Family/E/ERF
ERF137	Os03g0117900	LOC_Os03g02650	data/Family/E/ERF
ERF138	Os08g0360800	LOC_Os08g27230	data/Family/E/ERF
ERF138	Os08g0360800	LOC_Os08g27220	data/Family/E/ERF
ERF17	Os01g0885900	LOC_Os01g66270	data/Family/E/ERF
ERF18	Os10g0523900	LOC_Os10g38000	data/Family/E/ERF
ERF19	Os11g0242300	LOC_Os11g13840	data/Family/E/ERF
ERF2	Os06g0181700	LOC_Os06g08340	data/Family/E/ERF
ERF20	Os02g0676800	LOC_Os02g45420	data/Family/E/ERF
ERF21	Os02g0558700	LOC_Os02g35240	data/Family/E/ERF
ERF23	Os04g0572200	LOC_Os04g48330	data/Family/E/ERF
ERF28	Os08g0545500	LOC_Os08g43200	data/Family/E/ERF
ERF34	Os04g0550200	LOC_Os04g46440	data/Family/E/ERF
ERF36	Os10g0560700	LOC_Os10g41130	data/Family/E/ERF
ERF37	Os04g0549800	LOC_Os04g46410	data/Family/E/ERF
ERF38	Os02g0231000	LOC_Os02g13710	data/Family/E/ERF
ERF39	Os01g0200600	LOC_Os01g10370	data/Family/E/ERF
ERF4	Os12g0582900	LOC_Os12g39330	data/Family/E/ERF
ERF41	Os03g0174400	LOC_Os03g07830	data/Family/E/ERF
ERF43	Os05g0473300	LOC_Os05g39590	data/Family/E/ERF
ERF44	Os08g0565200	LOC_Os08g45110	data/Family/E/ERF
ERF45	Os04g0529100	LOC_Os04g44670	data/Family/E/ERF
ERF46	Os02g0638400	LOC_Os02g42580	data/Family/E/ERF
ERF47	Os03g0191900	LOC_Os03g09170	data/Family/E/ERF
ERF48	Os08g0408500	LOC_Os08g31580	data/Family/E/ERF
ERF49	Os02g0752800	LOC_Os02g51670	data/Family/E/ERF
ERF5	Os07g0204000	LOC_Os07g10410	data/Family/E/ERF
ERF50	Os09g0369000	LOC_Os09g20350	data/Family/E/ERF
ERF51	Os10g0371100	LOC_Os10g22600	data/Family/E/ERF
ERF52	Os05g0572000	LOC_Os05g49700	data/Family/E/ERF
ERF53	Os01g0224100	LOC_Os01g12440	data/Family/E/ERF
ERF54	Os01g0657400	LOC_Os01g46870	data/Family/E/ERF
ERF55	Os06g0160500	LOC_Os06g06540	data/Family/E/ERF
ERF56	Os05g0316800	LOC_Os05g25260	data/Family/E/ERF
ERF57	Os07g0227600	LOC_Os07g12510	data/Family/E/ERF
ERF58	Os03g0815800	LOC_Os03g60120	data/Family/E/ERF
ERF6	Os07g0575000	LOC_Os07g38750	data/Family/E/ERF
ERF61	Os05g0361700	LOC_Os05g29810	data/Family/E/ERF
ERF65	Os07g0617000	LOC_Os07g42510	data/Family/E/ERF
ERF66	Os03g0341000	LOC_Os03g22170	data/Family/E/ERF
ERF67	Os07g0674800	LOC_Os07g47790	data/Family/E/ERF
ERF68	Os01g0313300	LOC_Os01g21120	data/Family/E/ERF
ERF69	Os03g0183200	LOC_Os03g08490	data/Family/E/ERF
ERF7	Os06g0166400	LOC_Os06g07030	data/Family/E/ERF
ERF71	Os06g0194000	LOC_Os06g09390	data/Family/E/ERF
ERF74	Os05g0497300	LOC_Os05g41780	data/Family/E/ERF
ERF76	Os04g0669200	LOC_Os04g57340	data/Family/E/ERF
ERF79	Os02g0594300	LOC_Os02g38090	data/Family/E/ERF
ERF8	Os04g0648900	LOC_Os04g55520	data/Family/E/ERF
ERF80	Os08g0173700	LOC_Os08g07700	data/Family/E/ERF
ERF81	Os02g0520000	LOC_Os02g32040	data/Family/E/ERF
ERF82	Os04g0399800	LOC_Os04g32790	data/Family/E/ERF
ERF83	Os03g0860100	LOC_Os03g64260	data/Family/E/ERF
ERF84	Os05g0564700	LOC_Os05g49010	data/Family/E/ERF
ERF85	Os05g0448700	LOC_Os05g37640	data/Family/E/ERF
ERF86	Os07g0410700	LOC_Os07g22770	data/Family/E/ERF
ERF87	Os09g0572000	LOC_Os09g39850	data/Family/E/ERF
ERF88	Os03g0150200	LOC_Os03g05590	data/Family/E/ERF
ERF9	Os03g0263000	LOC_Os03g15660	data/Family/E/ERF
ERF94	Os04g0547600	LOC_Os04g46250	data/Family/E/ERF
ERF95	Os02g0655200	LOC_Os02g43820	data/Family/E/ERF
ERF96	Os10g0562900	LOC_Os10g41330	data/Family/E/ERF
ERF97	Os04g0547500	LOC_Os04g46240	data/Family/E/ERF
ERF98	Os02g0546600	LOC_Os02g34260	data/Family/E/ERF
EXPA10	Os04g0583500	LOC_Os04g49410	data/Family/E/EXPA
EXPA11	Os01g0274500	LOC_Os01g16770	data/Family/E/EXPA
EXPA12	Os03g0155300	LOC_Os03g06000	data/Family/E/EXPA
EXPA13	Os02g0267200	LOC_Os02g16730	data/Family/E/EXPA
EXPA14	Os02g0267700	LOC_Os02g16780	data/Family/E/EXPA
EXPA16	Os06g0621900	LOC_Os06g41700	data/Family/E/EXPA
EXPA18	Os03g0155900	LOC_Os03g06040	data/Family/E/EXPA
EXPA19	Os03g0156000	LOC_Os03g06050	data/Family/E/EXPA
EXPA2	Os01g0823100	LOC_Os01g60770	data/Family/E/EXPA
EXPA20	Os03g0156300	LOC_Os03g06060	data/Family/E/EXPA
EXPA21	Os03g0377100	LOC_Os03g25990	data/Family/E/EXPA
EXPA22	Os02g0268600	LOC_Os02g16850	data/Family/E/EXPA
EXPA23	Os02g0268050	LOC_Os02g16839	data/Family/E/EXPA
EXPA24	Os02g0267900	LOC_Os02g16800	data/Family/E/EXPA
EXPA25	Os03g0155500	LOC_Os03g06010	data/Family/E/EXPA
EXPA26	Os12g0546800	LOC_Os12g36040	data/Family/E/EXPA
EXPA3	Os05g0276500	LOC_Os05g19570	data/Family/E/EXPA
EXPA4	Os05g0477600	LOC_Os05g39990	data/Family/E/EXPA
EXPA5	Os02g0744200	LOC_Os02g51040	data/Family/E/EXPA
EXPA6	Os03g0336400	LOC_Os03g21820	data/Family/E/EXPA
EXPA7	Os03g0822000	LOC_Os03g60720	data/Family/E/EXPA
EXPA9	Os01g0249100	LOC_Os01g14660	data/Family/E/EXPA
EXPB10	Os03g0106800	LOC_Os03g01640	data/Family/E/EXPB
EXPB11	Os02g0658800	LOC_Os02g44108	data/Family/E/EXPB
EXPB12	Os03g0645000	LOC_Os03g44290	data/Family/E/EXPB
EXPB13	Os03g0106700	LOC_Os03g01630	data/Family/E/EXPB
EXPB14	Os02g0658600	LOC_Os02g44106	data/Family/E/EXPB
EXPB17	Os04g0530100	LOC_Os04g44780	data/Family/E/EXPB
EXPB1A	Os03g0106500	LOC_Os03g01610	data/Family/E/EXPB
EXPB2	Os10g0555700	LOC_Os10g40710	data/Family/E/EXPB
EXPB4	Os10g0556100	LOC_Os10g40730	data/Family/E/EXPB
EXPB6	Os10g0555600	LOC_Os10g40700	data/Family/E/EXPB
EXPB7	Os03g0102700	LOC_Os03g01270	data/Family/E/EXPB
FAAH	Os04g0102700	LOC_Os04g01250	data/Family/F/FAAH
FLA1	Os04g0574200	LOC_Os04g48490	data/Family/F/FLA
FLA10	Os09g0476800	LOC_Os09g30010	data/Family/F/FLA
FLA11	Os09g0248100	LOC_Os09g07350	data/Family/F/FLA
FLA12	Os01g0841100	LOC_Os01g62380	data/Family/F/FLA
FLA13	Os04g0472200	LOC_Os04g39600	data/Family/F/FLA
FLA14	Os04g0472100	LOC_Os04g39590	data/Family/F/FLA
FLA15	Os02g0308800	LOC_Os02g20560	data/Family/F/FLA
FLA16	Os07g0160600	LOC_Os07g06680	data/Family/F/FLA
FLA17	Os03g0788700	LOC_Os03g57490	data/Family/F/FLA
FLA18	Os05g0563550	LOC_Os05g48890	data/Family/F/FLA
FLA19	Os02g0308400	LOC_Os02g20540	data/Family/F/FLA
FLA2	Os03g0128000	LOC_Os03g03600	data/Family/F/FLA
FLA20	Os02g0461500	LOC_Os02g26320	data/Family/F/FLA
FLA21	Os02g0726000	LOC_Os02g49420	data/Family/F/FLA
FLA22	Os02g0461000	LOC_Os02g26290	data/Family/F/FLA
FLA23	Os06g0285100	LOC_Os06g17460	data/Family/F/FLA
FLA24	Os03g0788600	LOC_Os03g57460	data/Family/F/FLA
FLA25	Os06g0656800	LOC_Os06g44660	data/Family/F/FLA
FLA26	Os05g0459700	LOC_Os05g38500	data/Family/F/FLA
FLA27	Os09g0482780	LOC_Os09g30486	data/Family/F/FLA
FLA3	Os08g0321000	LOC_Os08g23180	data/Family/F/FLA
FLA4	Os08g0490600	LOC_Os08g38270	data/Family/F/FLA
FLA5	Os08g0502400	LOC_Os08g39270	data/Family/F/FLA
FLA6	Os05g0563600	LOC_Os05g48900	data/Family/F/FLA
FLA7	Os01g0668100	LOC_Os01g47780	data/Family/F/FLA
FLA8	Os01g0159200	LOC_Os01g06580	data/Family/F/FLA
FLA9	Os05g0163300	LOC_Os05g07060	data/Family/F/FLA
FT-L6|OsFTL6	Os04g0488400	LOC_Os04g41130	data/Family/F/FT-L
FT-L7|OsFTL7	Os12g0232300	LOC_Os12g13030	data/Family/F/FT-L
FT-L8|OsFTL8	Os01g0202700	LOC_Os01g10590	data/Family/F/FT-L
FTL|FT-L1|OsFTL1	Os01g0218500	LOC_Os01g11940	data/Family/F/FT-L
G1L1	Os02g0166800	LOC_Os02g07030	data/Family/G/G1L
G1L2	Os06g0672400	LOC_Os06g46030	data/Family/G/G1L
G1L3	Os02g0623400	LOC_Os02g41460	data/Family/G/G1L
G1L4	Os04g0516200	LOC_Os04g43580	data/Family/G/G1L
G1L9	Os05g0347400	LOC_Os05g28040	data/Family/G/G1L
GA2ox10	Os05g0208500	LOC_Os05g11810	data/Family/G/GA2OX
GA2OX2	Os01g0332200	LOC_Os01g22910	data/Family/G/GA2OX
GA2OX4	Os05g0514600	LOC_Os05g43880	data/Family/G/GA2OX
GA2OX7	Os01g0209700	LOC_Os01g11150	data/Family/G/GA2OX
GA2OX8	Os05g0560900	LOC_Os05g48700	data/Family/G/GA2OX
GA2OX9	Os02g0630300	LOC_Os02g41954	data/Family/G/GA2OX
GAMYBL1	Os06g0605600	LOC_Os06g40330	data/Family/G/GAMYBL
GAMYBL2	Os03g0578900	LOC_Os03g38210	data/Family/G/GAMYBL
GELP1	Os01g0214200	LOC_Os01g11570	data/Family/G/GELP
GELP10	Os01g0216500	LOC_Os01g11760	data/Family/G/GELP
GELP100	Os09g0540400	LOC_Os09g36880	data/Family/G/GELP
GELP101	Os09g0567800	LOC_Os09g39430	data/Family/G/GELP
GELP102	Os10g0140300	LOC_Os10g05088	data/Family/G/GELP
GELP105	Os10g0393800	LOC_Os10g25400	data/Family/G/GELP
GELP106	Os10g0394000	LOC_Os10g25420	data/Family/G/GELP
GELP107	Os10g0438600	LOC_Os10g30290	data/Family/G/GELP
GELP108	Os10g0463200	LOC_Os10g32580	data/Family/G/GELP
GELP109	Os10g0476700	LOC_Os10g33690	data/Family/G/GELP
GELP11	Os01g0216900	LOC_Os01g11790	data/Family/G/GELP
GELP110	Os11g0129500	LOC_Os11g03520	data/Family/G/GELP
GELP111	Os11g0521000	LOC_Os11g31940	data/Family/G/GELP
GELP113	Os12g0274200	LOC_Os12g17570	data/Family/G/GELP
GELP114	Os12g0566700	LOC_Os12g37910	data/Family/G/GELP
GELP13	Os01g0223500	LOC_Os01g12381	data/Family/G/GELP
GELP14	Os01g0329900	LOC_Os01g22640	data/Family/G/GELP
GELP15	Os01g0330100	LOC_Os01g22660	data/Family/G/GELP
GELP16	Os01g0331100	LOC_Os01g22780	data/Family/G/GELP
GELP17	Os01g0612900	LOC_Os01g42730	data/Family/G/GELP
GELP18	Os01g0649200	LOC_Os01g46080	data/Family/G/GELP
GELP19	Os01g0649400	LOC_Os01g46090	data/Family/G/GELP
GELP2	Os01g0214600	LOC_Os01g11620	data/Family/G/GELP
GELP20	Os01g0649900	LOC_Os01g46120	data/Family/G/GELP
GELP21	Os01g0650200	LOC_Os01g46169	data/Family/G/GELP
GELP22	Os01g0650900	LOC_Os01g46210	data/Family/G/GELP
GELP23	Os01g0651000	LOC_Os01g46220	data/Family/G/GELP
GELP24	Os01g0728100	LOC_Os01g52770	data/Family/G/GELP
GELP25	Os01g0748500	LOC_Os01g54470	data/Family/G/GELP
GELP26	Os01g0827700	LOC_Os01g61200	data/Family/G/GELP
GELP27	Os01g0832100	LOC_Os01g61570	data/Family/G/GELP
GELP28	Os01g0958600	LOC_Os01g72850	data/Family/G/GELP
GELP29	Os02g0101400	LOC_Os02g01140	data/Family/G/GELP
GELP3	Os01g0214800	LOC_Os01g11650	data/Family/G/GELP
GELP30	Os02g0110000	LOC_Os02g01980	data/Family/G/GELP
GELP31	Os02g0189200	LOC_Os02g09610	data/Family/G/GELP
GELP32	Os02g0189300	LOC_Os02g09620	data/Family/G/GELP
GELP33	Os02g0250400	LOC_Os02g15230	data/Family/G/GELP
GELP34	Os02g0290900	LOC_Os02g18870	data/Family/G/GELP
GELP35	Os02g0291600	LOC_Os02g18954	data/Family/G/GELP
GELP37	Os02g0292600	LOC_Os02g19040	data/Family/G/GELP
GELP38	Os02g0604000	LOC_Os02g39170	data/Family/G/GELP
GELP39	Os02g0608801	LOC_Os02g39590	data/Family/G/GELP
GELP4	Os01g0215000	LOC_Os01g11660	data/Family/G/GELP
GELP40	Os02g0617400	LOC_Os02g40440	data/Family/G/GELP
GELP41	Os02g0668900	LOC_Os02g44850	data/Family/G/GELP
GELP42	Os02g0669000	LOC_Os02g44860	data/Family/G/GELP
GELP43	Os02g0732800	LOC_Os02g50000	data/Family/G/GELP
GELP44	Os02g0740400	LOC_Os02g50690	data/Family/G/GELP
GELP45	Os02g0816200	LOC_Os02g57110	data/Family/G/GELP
GELP46	Os03g0310000	LOC_Os03g19670	data/Family/G/GELP
GELP47	Os03g0365000	LOC_Os03g24960	data/Family/G/GELP
GELP47	Os03g0365000	LOC_Os03g25000	data/Family/G/GELP
GELP49	Os03g0365800	LOC_Os03g25030	data/Family/G/GELP
GELP5	Os01g0215500	LOC_Os01g11700	data/Family/G/GELP
GELP50	Os03g0365900	LOC_Os03g25040	data/Family/G/GELP
GELP51	Os03g0580800	LOC_Os03g38390	data/Family/G/GELP
GELP52	Os03g0581400	LOC_Os03g38470	data/Family/G/GELP
GELP53	Os03g0683800	LOC_Os03g47940	data/Family/G/GELP
GELP54	Os03g0844600	LOC_Os03g62740	data/Family/G/GELP
GELP55	Os03g0859100	LOC_Os03g64170	data/Family/G/GELP
GELP56	Os04g0507700	LOC_Os04g42860	data/Family/G/GELP
GELP57	Os04g0561800	LOC_Os04g47390	data/Family/G/GELP
GELP58	Os04g0577300	LOC_Os04g48800	data/Family/G/GELP
